EmpID,FirstName,LastName,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,AttritionValue,TerminationDescription,DepartmentType,Division,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
2290,Debra,Houlihan,Director of Sales,Joseph Chavez,debra.houlihan@bilearner.com,EW,Active,Full-Time,Zone B,Temporary,Retirement,1,Such physical more himself movie.,Sales,Wireline Construction,RI,Groundman,Female,2908,Hispanic,Widowed,Fully Meets,2
2291,Elisa,Bramante,Director of Operations,Mr. Nicholas Greene,elisa.bramante@bilearner.com,NEL,Active,Contract,Zone B,Part-Time,Unknown,0,Other,Production       ,General - Con,MA,Technician,Female,2030,Black,Married,Fully Meets,4
2292,Jonathan,Hogland,Production Manager,Ann Watson,jonathan.hogland@bilearner.com,TNS,Active,Contract,Zone C,Temporary,Unknown,0,Other,Production       ,Aerial,MA,Foreman,Male,1890,White,Widowed,Fully Meets,2
2293,David,Stanley,Production Manager,Richard Collins,david.stanley@bilearner.com,CCDR,Active,Contract,Zone B,Full-Time,Involuntary,1,Health more majority think sister.,Production       ,Field Operations,MA,Laborer,Male,1803,Other,Single,Fully Meets,2
2294,Ariana,Strickland,Production Manager,Amanda Harris,ariana.strickland@bilearner.com,PYZ,Active,Contract,Zone A,Part-Time,Unknown,0,Other,Production       ,Field Operations,MA,Engineer,Male,6930,Black,Single,Fully Meets,4
2295,Everett,Jordan,Production Manager,Michael Davis,everett.jordan@bilearner.com,SVG,Active,Full-Time,Zone B,Temporary,Involuntary,1,Two describe leg executive that ok.,Production       ,Field Operations,MA,Driller,Female,53295,Asian,Divorced,Fully Meets,5
2296,Ronnie,Middleton,Production Manager,Caroline Reynolds,ronnie.middleton@bilearner.com,TNS,Active,Full-Time,Zone B,Temporary,Unknown,0,Other,Production       ,Field Operations,MA,Driller,Female,85028,Hispanic,Divorced,Fully Meets,1
2297,Deandre,Richard,Production Manager,Christine Adams,deandre.richard@bilearner.com,WBL,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Resignation,1,Gas place rich dog process movement along.,Production       ,Aerial,MA,Laborer,Female,92649,Black,Single,Fully Meets,2
2298,Terry,Gay,Production Manager,Kelsey Morales,terry.gay@bilearner.com,WBL,Active,Full-Time,Zone B,Full-Time,Unknown,0,Other,Production       ,Field Operations,MA,Laborer,Female,9493,Other,Married,Fully Meets,4
2299,Emiliano,Rich,Production Manager,Ashley Cummings,emiliano.rich@bilearner.com,TNS,Active,Part-Time,Zone A,Temporary,Resignation,1,Learn staff above address.,Production       ,Field Operations,MA,Laborer,Female,12684,Asian,Married,Fully Meets,2
2300,Wesley,Nguyen,Production Manager,Donna Pope,wesley.nguyen@bilearner.com,SVG,Active,Full-Time,Zone A,Full-Time,Unknown,0,Other,Production       ,Underground,MA,Laborer,Female,37470,Black,Single,Fully Meets,5
2301,Lauren,Keith,Production Manager,Peter Williams,lauren.keith@bilearner.com,PYZ,Active,Part-Time,Zone C,Temporary,Voluntary,1,Join executive spend speak many sometimes.,Production       ,Underground,MA,Operator,Female,1425,Asian,Single,Fully Meets,1
2302,Marlene,Rhodes,Production Manager,Katie Carroll,marlene.rhodes@bilearner.com,PL,Terminated for Cause,Contract,Zone C,Temporary,Resignation,1,Per spend challenge key ever say.,Production       ,Wireline Construction,MA,Operator,Female,23761,Hispanic,Married,Fully Meets,4
2303,Penelope,Jordan,Production Manager,Christopher Owen,penelope.jordan@bilearner.com,NEL,Terminated for Cause,Contract,Zone C,Temporary,Resignation,1,Plant white design action.,Production       ,Field Operations,MA,Driver,Female,73691,Black,Divorced,Fully Meets,5
2304,Marlon,Stanton,President & CEO,Michael Richardson,marlon.stanton@bilearner.com,MSC,Active,Full-Time,Zone B,Part-Time,Unknown,0,Other,Production       ,General - Con,MA,Manager,Female,66973,White,Divorced,Fully Meets,2
2305,Rosemary,Thornton,Network Engineer,Tracy Logan,rosemary.thornton@bilearner.com,EW,Active,Part-Time,Zone A,Full-Time,Resignation,1,Want agency relationship house nice mother.,Production       ,Field Operations,MA,Laborer,Female,18379,White,Divorced,Fully Meets,2
2306,Ayanna,Lutz,Network Engineer,Thomas Whitaker,ayanna.lutz@bilearner.com,CCDR,Active,Part-Time,Zone B,Full-Time,Resignation,1,Think network make manager.,Production       ,Project Management - Con,MA,Technician,Male,91517,Hispanic,Married,Fully Meets,1
2307,Case,Hahn,Network Engineer,James Hernandez,case.hahn@bilearner.com,BPC,Active,Part-Time,Zone C,Part-Time,Unknown,0,Other,Executive Office,Project Management - Con,MA,Project Manager,Male,1057,Asian,Single,Fully Meets,2
2308,Asia,Rivers,Data Analyst,Matthew Tucker,asia.rivers@bilearner.com,EW,Active,Full-Time,Zone A,Full-Time,Retirement,1,Where vote relate expect executive game seem.,Production       ,Field Operations,MA,Coordinator,Male,20854,Other,Divorced,Fully Meets,5
2309,Alexa,Mercer,Data Analyst,Kelly Mathis,alexa.mercer@bilearner.com,CCDR,Active,Part-Time,Zone A,Part-Time,Unknown,0,Other,Production       ,General - Con,MA,Technician,Male,39014,Hispanic,Widowed,Fully Meets,2
2310,Jade,Sloan,Data Analyst ,Kimberly Garcia,jade.sloan@bilearner.com,BPC,Active,Part-Time,Zone B,Part-Time,Unknown,0,Other,Production       ,Fielders,MA,Engineer,Male,10223,Hispanic,Single,Fully Meets,5
2311,Araceli,Castillo,Data Analyst,Craig White,araceli.castillo@bilearner.com,PYZ,Active,Part-Time,Zone A,Full-Time,Voluntary,1,Ago usually quickly Mrs television guess.,Production       ,Field Operations,MA,Laborer,Female,85441,Black,Divorced,Fully Meets,2
2312,Maximilian,Carney,Data Analyst,Samantha Barnett,maximilian.carney@bilearner.com,WBL,Active,Full-Time,Zone C,Part-Time,Unknown,0,Other,IT/IS,Field Operations,MA,Laborer,Male,96303,Asian,Widowed,Fully Meets,4
2313,Ayanna,Bowman,Data Analyst,Sara Clayton,ayanna.bowman@bilearner.com,NEL,Active,Part-Time,Zone C,Full-Time,Unknown,0,Other,IT/IS,Shop (Fleet),MA,Shop,Male,40706,Asian,Divorced,Fully Meets,2
2314,Lia,Blair,Data Analyst,Vanessa Bell,lia.blair@bilearner.com,PL,Active,Part-Time,Zone C,Part-Time,Unknown,0,Other,IT/IS,Field Operations,MA,Technician,Female,48955,Asian,Married,Fully Meets,1
2315,Marcelo,Flowers,Production Manager,Kyle Strong,marcelo.flowers@bilearner.com,CCDR,Active,Full-Time,Zone A,Full-Time,Voluntary,1,Probably must design.,Production       ,Project Management - Con,MA,Project Manager,Female,83033,Other,Married,Fully Meets,4
2316,Antwan,Gay,Production Manager,Michelle Walker,antwan.gay@bilearner.com,SVG,Active,Full-Time,Zone B,Full-Time,Unknown,0,Other,Production       ,Field Operations,MA,Technician,Male,14556,Asian,Divorced,Fully Meets,2
2317,Jaydan,Hoffman,Production Manager,Debbie Smith,jaydan.hoffman@bilearner.com,EW,Active,Full-Time,Zone A,Temporary,Unknown,0,Other,Production       ,Yard (Material Handling),MA,Manager,Female,76366,Black,Single,Fully Meets,1
2318,Faith,Golden,Production Manager,Samuel Brown,faith.golden@bilearner.com,MSC,Active,Part-Time,Zone A,Temporary,Unknown,0,Other,Production       ,Field Operations,MA,Laborer,Female,57512,White,Widowed,Fully Meets,2
2319,Kaylee,Harvey,Production Manager,Steven Miller,kaylee.harvey@bilearner.com,TNS,Voluntarily Terminated,Contract,Zone A,Part-Time,Voluntary,1,Continue move everything.,Production       ,General - Sga,MA,Administrator,Female,31008,White,Widowed,Fully Meets,5
2320,Kristen,Peters,Production Manager,David Powers,kristen.peters@bilearner.com,PYZ,Voluntarily Terminated,Part-Time,Zone A,Full-Time,Voluntary,1,Else enjoy include expect.,Production       ,Fielders,MA,Engineer,Female,64961,White,Single,Fully Meets,4
2321,Hadassah,Gallegos,Production Manager,Kimberly Owen,hadassah.gallegos@bilearner.com,WBL,Active,Full-Time,Zone C,Full-Time,Voluntary,1,Camera four star growth design then.,Production       ,Field Operations,MA,Technician,Female,1269,Black,Divorced,Fully Meets,2
2322,Ariel,Cervantes,Production Manager,Angela Sims,ariel.cervantes@bilearner.com,NEL,Active,Contract,Zone C,Part-Time,Unknown,0,Other,Production       ,Field Operations,MA,Driller,Female,73596,Asian,Divorced,Fully Meets,5
2323,Aubree,Villanueva,Production Manager,Sheila Roberts MD,aubree.villanueva@bilearner.com,PL,Active,Part-Time,Zone C,Temporary,Retirement,1,Fill outside then discuss table.,Production       ,Project Management - Con,MA,Manager,Female,35263,Asian,Divorced,Fully Meets,5
2324,Aspen,Dixon,Production Manager,Justin Perez,aspen.dixon@bilearner.com,BPC,Terminated for Cause,Part-Time,Zone A,Temporary,Involuntary,1,International time want art own sit.,Production       ,General - Con,MA,Splicer,Female,94592,Black,Widowed,Fully Meets,4
2325,Keenan,Jensen,Production Manager,Megan Rich,keenan.jensen@bilearner.com,CCDR,Active,Part-Time,Zone A,Temporary,Unknown,0,Other,Production       ,Field Operations,MA,Laborer,Female,60295,Asian,Divorced,Fully Meets,1
2326,Malakai,Whitehead,President & CEO,James Dorsey,malakai.whitehead@bilearner.com,SVG,Active,Contract,Zone A,Temporary,Unknown,0,Other,Production       ,Project Management - Con,MA,Safety,Female,25257,Black,Single,Fully Meets,2
2327,Parker,Cunningham,Network Engineer,Erik Gray MD,parker.cunningham@bilearner.com,EW,Active,Full-Time,Zone A,Part-Time,Unknown,0,Other,Production       ,Field Operations,MA,Laborer,Male,43033,Black,Married,Fully Meets,4
2328,Kadyn,Herring,Network Engineer,Steven Ayala,kadyn.herring@bilearner.com,MSC,Active,Full-Time,Zone B,Part-Time,Unknown,0,Other,Production       ,General - Con,MA,Splicer,Male,48068,Asian,Divorced,Fully Meets,4
2329,Aubree,Anderson,Network Engineer,Larry Gonzales,aubree.anderson@bilearner.com,TNS,Active,Full-Time,Zone A,Full-Time,Retirement,1,War way happy safe consumer probably.,Executive Office,Aerial,MA,Lineman,Male,82740,Asian,Single,Fully Meets,2
2330,John,Forbes,Data Analyst,Crystal Mahoney,john.forbes@bilearner.com,SVG,Active,Full-Time,Zone C,Part-Time,Unknown,0,Other,Production       ,Executive,MA,Vp,Male,57688,Other,Married,Fully Meets,2
2331,Violet,Willis,Data Analyst,Sara Edwards,violet.willis@bilearner.com,TNS,Active,Contract,Zone C,Part-Time,Retirement,1,Energy general place investment notice.,Production       ,Wireline Construction,MA,Supervisor,Male,34849,Black,Divorced,Fully Meets,1
2332,Jaime,Austin,Data Analyst ,Lisa Barrera,jaime.austin@bilearner.com,WBL,Active,Contract,Zone C,Full-Time,Involuntary,1,Choice while growth future.,Production       ,Fielders,MA,Engineer,Male,31351,White,Widowed,Fully Meets,4
2333,Natalee,Lane,Data Analyst,Melissa Hodges,natalee.lane@bilearner.com,BPC,Active,Full-Time,Zone C,Temporary,Unknown,0,Other,IT/IS,Yard (Material Handling),MA,Associate,Female,17611,Asian,Divorced,Fully Meets,1
2334,Iris,Preston,Data Analyst,Alexandria Hahn,iris.preston@bilearner.com,CCDR,Active,Contract,Zone A,Temporary,Retirement,1,According term along ago leave.,IT/IS,Engineers,MA,Engineer,Male,93589,Asian,Single,Fully Meets,4
2335,Magdalena,Fischer,Data Analyst,Charles Willis,magdalena.fischer@bilearner.com,EW,Active,Full-Time,Zone C,Temporary,Unknown,0,Other,IT/IS,General - Con,MA,Foreman,Male,58353,White,Divorced,Fully Meets,4
2336,Walter,Dominguez,Production Manager,Tim Wilcox,walter.dominguez@bilearner.com,CCDR,Active,Contract,Zone A,Full-Time,Unknown,0,Other,Production       ,General - Con,MA,Foreman,Female,61633,Other,Single,Fully Meets,4
2337,Hallie,Macias,Production Manager,Amber White,hallie.macias@bilearner.com,SVG,Active,Full-Time,Zone C,Part-Time,Unknown,0,Other,Production       ,Engineers,MA,Engineer,Male,29639,Other,Single,Fully Meets,4
2338,Ivan,Hull,Production Manager,Robert Sullivan,ivan.hull@bilearner.com,EW,Active,Part-Time,Zone C,Temporary,Involuntary,1,Body move possible play. Relate husband Mrs.,Production       ,Project Management - Con,MA,Supervisor,Female,6536,Other,Married,Fully Meets,4
2339,India,Kemp,Production Manager,Brett Aguilar,india.kemp@bilearner.com,MSC,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Retirement,1,Pretty he matter south treat benefit.,Production       ,General - Sga,MA,Administrator,Female,19049,Black,Married,Fully Meets,1
2340,Alice,Dudley,Production Manager,Derrick Cannon,alice.dudley@bilearner.com,TNS,Voluntarily Terminated,Contract,Zone A,Temporary,Resignation,1,Professor phone billion none very evidence.,Production       ,General - Con,MA,Laborer,Female,29529,White,Single,Fully Meets,5
2341,Jesus,Hendricks,Production Manager,Brandon Walsh,jesus.hendricks@bilearner.com,PYZ,Active,Full-Time,Zone A,Full-Time,Unknown,0,Other,Production       ,General - Sga,MA,Mechanic,Female,36574,Hispanic,Divorced,Fully Meets,2
2342,Eli,Owens,Production Manager,Richard Higgins,eli.owens@bilearner.com,WBL,Active,Part-Time,Zone C,Temporary,Unknown,0,Other,Production       ,Field Operations,MA,Laborer,Female,5298,Other,Single,Fully Meets,5
2343,Emelia,Mcintyre,Production Manager,Robert Warren,emelia.mcintyre@bilearner.com,NEL,Active,Full-Time,Zone B,Temporary,Unknown,0,Other,Production       ,Wireless,MA,Technician,Female,38735,Hispanic,Single,Fully Meets,4
2344,Jaden,Bates,Production Manager,Regina Smith,jaden.bates@bilearner.com,PL,Active,Contract,Zone C,Temporary,Retirement,1,Money start prove.,Production       ,Yard (Material Handling),MA,Engineer,Female,42542,Other,Divorced,Fully Meets,1
2345,Nyla,Schwartz,Production Manager,Cindy Schneider,nyla.schwartz@bilearner.com,BPC,Terminated for Cause,Full-Time,Zone B,Temporary,Involuntary,1,Upon around example dream style technology term.,Production       ,Field Operations,MA,Specialist,Female,7521,Hispanic,Married,Fully Meets,2
2346,Taryn,Black,Production Manager,Elizabeth Dillon,taryn.black@bilearner.com,CCDR,Active,Part-Time,Zone A,Full-Time,Unknown,0,Other,Production       ,Field Operations,MA,Technician,Female,9394,Hispanic,Widowed,Fully Meets,4
2347,Karley,Novak,President & CEO,Jesus Smith,karley.novak@bilearner.com,SVG,Active,Full-Time,Zone A,Part-Time,Unknown,0,Other,Production       ,Field Operations,MA,Laborer,Female,14720,White,Single,Fully Meets,1
2348,Payten,Harvey,Network Engineer,Timothy Waters,payten.harvey@bilearner.com,EW,Active,Part-Time,Zone C,Full-Time,Unknown,0,Other,Production       ,Field Operations,MA,Technician,Male,85605,Asian,Single,Fully Meets,1
2349,Reagan,Atkinson,Network Engineer,Joshua Johnson,reagan.atkinson@bilearner.com,MSC,Active,Part-Time,Zone C,Full-Time,Voluntary,1,Address machine break person force interview.,Production       ,General - Con,MA,Laborer,Male,38286,Black,Widowed,Fully Meets,4
2350,Rey,Werner,Network Engineer,Joanna Foster,rey.werner@bilearner.com,TNS,Active,Part-Time,Zone A,Temporary,Unknown,0,Other,Executive Office,Wireline Construction,MA,Laborer,Male,59836,Black,Divorced,Fully Meets,2
2351,Kendall,Mcintyre,Data Analyst,Rita Abbott,kendall.mcintyre@bilearner.com,EW,Active,Contract,Zone B,Temporary,Retirement,1,Market as per stop kid score detail.,Production       ,Engineers,MA,Technician,Male,25767,Hispanic,Widowed,Fully Meets,4
2352,Anahi,Frye,Data Analyst,Renee Ritter,anahi.frye@bilearner.com,MSC,Active,Full-Time,Zone B,Temporary,Retirement,1,Practice miss lead message measure.,Production       ,General - Con,MA,Lineman,Male,19689,White,Widowed,Fully Meets,2
2353,Dalia,Booth,Data Analyst ,Michelle Nguyen,dalia.booth@bilearner.com,TNS,Active,Part-Time,Zone B,Full-Time,Unknown,0,Other,IT/IS,Field Operations,MA,Foreman,Female,19035,Hispanic,Married,Fully Meets,2
2354,Charlee,Navarro,Data Analyst,Elizabeth Houston,charlee.navarro@bilearner.com,PYZ,Active,Part-Time,Zone C,Full-Time,Retirement,1,Especially usually citizen do.,IT/IS,Wireline Construction,MA,Clerk,Female,61793,White,Divorced,Fully Meets,2
2355,Karter,Perry,Data Analyst,Elizabeth Gray,karter.perry@bilearner.com,WBL,Active,Contract,Zone C,Temporary,Retirement,1,Teacher often knowledge free best.,IT/IS,Field Operations,MA,Civil Hand,Male,91193,Asian,Single,Fully Meets,1
2356,Sariah,Little,Data Analyst,Courtney Webb,sariah.little@bilearner.com,NEL,Active,Part-Time,Zone C,Temporary,Retirement,1,Audience deal cost figure student might let.,IT/IS,Catv,MA,Laborer,Male,11058,Black,Single,Fully Meets,4
2357,Antoine,Murray,Production Manager,Erin Richard,antoine.murray@bilearner.com,PL,Active,Contract,Zone B,Temporary,Involuntary,1,Where author federal Democrat in institution.,Production       ,General - Con,MA,Foreman,Female,48133,Black,Married,Fully Meets,1
2358,Summer,Huang,Production Manager,Christy Wagner,summer.huang@bilearner.com,PYZ,Active,Part-Time,Zone B,Temporary,Involuntary,1,A especially friend.,Production       ,Executive,MA,Executive Assistant,Male,14776,Black,Married,Fully Meets,4
2359,Jaylyn,Contreras,Production Manager,Andrew Wright,jaylyn.contreras@bilearner.com,SVG,Active,Full-Time,Zone B,Part-Time,Retirement,1,Suddenly part eye bag.,Production       ,Engineers,MA,Project Manager,Female,87985,Other,Married,Fully Meets,2
2360,Brenna,York,Production Manager,Deborah Wood,brenna.york@bilearner.com,TNS,Voluntarily Terminated,Part-Time,Zone B,Part-Time,Voluntary,1,Decide rich traditional house task road.,Production       ,Fielders,MA,Engineer,Female,26846,Asian,Widowed,Fully Meets,1
2361,Braden,Wiggins,Production Manager,Christine Randall,braden.wiggins@bilearner.com,WBL,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Involuntary,1,Report provide home follow price.,Production       ,Project Management - Con,MA,Supervisor,Female,66281,Asian,Divorced,Fully Meets,2
2362,Nola,Bullock,Production Manager,Debra Green,nola.bullock@bilearner.com,BPC,Active,Full-Time,Zone C,Part-Time,Involuntary,1,Building source bill true education form include.,Production       ,Field Operations,MA,Construction Manager,Female,97050,Asian,Married,Fully Meets,2
2363,Kaleigh,Keller,Production Manager,Frances Olsen,kaleigh.keller@bilearner.com,CCDR,Active,Full-Time,Zone C,Temporary,Retirement,1,Least if civil partner court number song.,Production       ,Wireline Construction,MA,Foreman,Female,14808,Hispanic,Widowed,Fully Meets,2
2364,Milagros,Jimenez,Production Manager,Benjamin Johnson,milagros.jimenez@bilearner.com,EW,Active,Full-Time,Zone A,Temporary,Unknown,0,Other,Production       ,Field Operations,MA,Technician,Male,53839,Black,Widowed,Fully Meets,5
2365,Timothy,Goodwin,Production Manager,Tyler Galvan,timothy.goodwin@bilearner.com,MSC,Terminated for Cause,Contract,Zone A,Temporary,Involuntary,1,Station today affect many know.,Production       ,Engineers,MA,Technician,Female,43609,Black,Married,Fully Meets,1
2366,Reese,Kennedy,Production Manager,Terri Morris,reese.kennedy@bilearner.com,NEL,Terminated for Cause,Full-Time,Zone B,Part-Time,Retirement,1,Factor strategy defense citizen.,Production       ,Fielders,MA,Engineer,Female,83442,Asian,Divorced,Fully Meets,2
2367,Mariam,Doyle,Production Manager,John Hurst,mariam.doyle@bilearner.com,PL,Active,Contract,Zone C,Part-Time,Resignation,1,Soon walk early star.,Production       ,Wireline Construction,MA,Foreman,Female,6820,Hispanic,Widowed,Fully Meets,5
2368,Clinton,Brennan,President & CEO,Kristi Lee,clinton.brennan@bilearner.com,PYZ,Active,Full-Time,Zone B,Temporary,Resignation,1,Like save Mr instead doctor traditional one.,Production       ,Wireline Construction,MA,Splicer,Female,50782,White,Single,Fully Meets,1
2369,Maximilian,Moyer,Network Engineer,Nicole Sosa,maximilian.moyer@bilearner.com,SVG,Active,Part-Time,Zone B,Full-Time,Retirement,1,Window paper dark power knowledge must current.,Production       ,Field Operations,MA,Engineer,Male,59893,Other,Divorced,Fully Meets,5
2370,Salvador,Robinson,Network Engineer,Cynthia Nguyen,salvador.robinson@bilearner.com,TNS,Active,Contract,Zone B,Full-Time,Retirement,1,Most sport property respond.,Production       ,Field Operations,MA,Locator,Male,84707,Other,Widowed,Fully Meets,5
